,distance,consumption,status,type
8973,255591,3,old,car
8974,179700,14,used,truck
8975,186160,8,used,car
8976,86583,6,young,car
8977,90067,18,young,truck
8978,187898,12,used,truck
8979,265191,15,old,truck
8980,169261,0,used,electric
8981,121057,1,used,electric
8982,42830,8,young,car
8983,48522,12,young,truck
8984,268239,15,old,truck
8985,45298,14,young,truck
8986,193116,3,used,car
8987,74464,2,young,car
8988,271602,2,old,car
8989,250494,12,old,truck
8990,269784,7,old,car
8991,107020,10,used,car
8992,43503,8,young,car
8993,165990,6,used,car
8994,236689,8,used,car
8995,70329,19,young,truck
8996,228482,2,used,car
8997,278364,19,old,truck
8998,126958,1,used,electric
8999,27257,0,young,electric
9000,109061,7,used,car
9001,53320,4,young,car
9002,119239,19,used,truck
9003,23551,0,young,electric
9004,297836,17,old,truck
9005,138570,6,used,car
9006,2986,5,young,car
9007,260027,1,old,electric
9008,187039,2,used,car
9009,169087,13,used,truck
9010,141624,9,used,car
9011,37626,8,young,car
9012,176794,17,used,truck
9013,292239,1,old,electric
9014,3213,19,young,truck
9015,278786,4,old,car
9016,144291,14,used,truck
9017,30851,4,young,car
9018,230593,0,used,electric
9019,55362,12,young,truck
9020,261861,18,old,truck
9021,9955,4,young,car
9022,195836,17,used,truck
9023,147916,12,used,truck
9024,8037,11,young,truck
9025,165902,2,used,car
9026,215982,0,used,electric
9027,114308,5,used,car
9028,241404,10,used,car
9029,127898,8,used,car
9030,274250,16,old,truck
9031,243721,11,used,truck
9032,161304,8,used,car
9033,293128,7,old,car
9034,90348,4,young,car
9035,125209,4,used,car
9036,138969,7,used,car
9037,218341,4,used,car
9038,212807,6,used,car
9039,49966,0,young,electric
9040,174317,11,used,truck
9041,124143,9,used,car
9042,152115,14,used,truck
9043,213493,7,used,car
9044,21434,6,young,car
9045,181776,3,used,car
9046,63130,2,young,car
9047,12095,11,young,truck
9048,296853,10,old,car
9049,13586,14,young,truck
9050,170941,2,used,car
9051,105001,2,used,car
9052,155199,2,used,car
9053,22490,14,young,truck
9054,119537,5,used,car
9055,274969,16,old,truck
9056,100146,14,used,truck
9057,299687,11,old,truck
9058,223120,5,used,car
9059,22911,1,young,electric
9060,103679,11,used,truck
9061,15808,15,young,truck
9062,258387,6,old,car
9063,190735,2,used,car
9064,13719,11,young,truck
9065,198854,2,used,car
9066,110833,19,used,truck
9067,278402,11,old,truck
9068,1067,19,young,truck
9069,45569,14,young,truck
9070,148731,0,used,electric
9071,130199,15,used,truck
9072,78889,9,young,car
9073,21216,19,young,truck
9074,115204,9,used,car
9075,186089,14,used,truck
9076,225756,15,used,truck
9077,206351,19,used,truck
9078,196023,7,used,car
9079,261452,12,old,truck
9080,196019,5,used,car
9081,93132,12,young,truck
9082,63955,16,young,truck
9083,85698,9,young,car
9084,207608,0,used,electric
9085,124041,4,used,car
9086,239931,18,used,truck
9087,66681,1,young,electric
9088,117925,4,used,car
9089,119911,14,used,truck
9090,225021,9,used,car
9091,67135,7,young,car
9092,178941,17,used,truck
9093,53113,16,young,truck
9094,24212,1,young,electric
9095,281785,11,old,truck
9096,143991,6,used,car
9097,18781,17,young,truck
9098,215398,8,used,car
9099,161358,4,used,car
9100,242218,3,used,car
9101,99530,7,young,car
9102,17957,17,young,truck
9103,239647,2,used,car
9104,136741,0,used,electric
9105,29665,11,young,truck
9106,27424,0,young,electric
9107,7260,16,young,truck
9108,48767,14,young,truck
9109,281455,9,old,car
9110,126801,16,used,truck
9111,70132,16,young,truck
9112,281694,7,old,car
9113,189895,7,used,car
9114,236510,18,used,truck
9115,119885,3,used,car
9116,210239,9,used,car
9117,230549,13,used,truck
9118,288337,4,old,car
9119,208706,11,used,truck
9120,199317,12,used,truck
9121,194662,4,used,car
9122,254148,18,old,truck
9123,179943,1,used,electric
9124,187395,1,used,electric
9125,17319,0,young,electric
9126,54994,11,young,truck
9127,55907,6,young,car
9128,109670,17,used,truck
9129,62669,14,young,truck
9130,113219,4,used,car
9131,277775,2,old,car
9132,241476,18,used,truck
9133,227774,18,used,truck
9134,230994,7,used,car
9135,188841,6,used,car
9136,75457,12,young,truck
9137,223856,5,used,car
9138,38956,0,young,electric
9139,43339,5,young,car
9140,26162,4,young,car
9141,271146,13,old,truck
9142,16051,0,young,electric
9143,121521,0,used,electric
9144,21584,4,young,car
9145,91054,19,young,truck
9146,96048,7,young,car
9147,101209,3,used,car
9148,81638,18,young,truck
9149,109805,9,used,car
9150,198395,4,used,car
9151,42997,7,young,car
9152,272083,2,old,car
9153,17183,11,young,truck
9154,148251,18,used,truck
9155,144856,2,used,car
9156,60337,17,young,truck
9157,297530,6,old,car
9158,267834,16,old,truck
9159,230266,15,used,truck
9160,93587,5,young,car
9161,213571,12,used,truck
9162,184535,10,used,car
9163,213413,16,used,truck
9164,225743,1,used,electric
9165,124693,17,used,truck
9166,3205,8,young,car
9167,103666,6,used,car
9168,160458,11,used,truck
9169,256814,2,old,car
9170,257552,9,old,car
9171,112678,3,used,car
9172,77774,9,young,car
9173,121787,3,used,car
9174,50329,7,young,car
9175,138568,13,used,truck
9176,206706,18,used,truck
9177,69125,1,young,electric
9178,18842,16,young,truck
9179,275024,5,old,car
9180,67461,10,young,car
9181,52269,0,young,electric
9182,55173,8,young,car
9183,75071,16,young,truck
9184,294563,16,old,truck
9185,250810,16,old,truck
9186,78437,12,young,truck
9187,274385,11,old,truck
9188,148918,13,used,truck
9189,135247,8,used,car
9190,149958,10,used,car
9191,7300,9,young,car
9192,101936,15,used,truck
9193,94568,9,young,car
9194,157457,2,used,car
9195,63743,2,young,car
9196,77407,18,young,truck
9197,27494,19,young,truck
9198,69288,13,young,truck
9199,80985,8,young,car
9200,188894,3,used,car
9201,128660,17,used,truck
9202,217780,17,used,truck
9203,116267,11,used,truck
9204,297732,3,old,car
9205,93951,10,young,car
9206,70338,1,young,electric
9207,213223,18,used,truck
9208,269658,1,old,electric
9209,248041,0,used,electric
9210,95878,17,young,truck
9211,178625,11,used,truck
9212,259779,15,old,truck
9213,242734,10,used,car
9214,61817,11,young,truck
9215,263270,5,old,car
9216,152030,4,used,car
9217,228795,0,used,electric
9218,271921,6,old,car
9219,172162,17,used,truck
9220,112641,3,used,car
9221,33631,7,young,car
9222,290794,0,old,electric
9223,132487,11,used,truck
9224,206253,6,used,car
9225,147986,13,used,truck
9226,233958,8,used,car
9227,5053,17,young,truck
9228,225464,14,used,truck
9229,256874,13,old,truck
9230,3600,2,young,car
9231,205616,10,used,car
9232,251386,11,old,truck
9233,121533,2,used,car
9234,121964,0,used,electric
9235,252029,14,old,truck
9236,239944,15,used,truck
9237,99282,8,young,car
9238,50166,8,young,car
9239,50866,17,young,truck
9240,47036,12,young,truck
9241,70113,0,young,electric
9242,16804,0,young,electric
9243,98877,4,young,car
9244,43786,1,young,electric
9245,68948,9,young,car
9246,74597,14,young,truck
9247,154893,2,used,car
9248,101017,17,used,truck
9249,80109,12,young,truck
9250,102311,19,used,truck
9251,93618,13,young,truck
9252,273190,9,old,car
9253,281628,4,old,car
9254,72068,19,young,truck
9255,178591,12,used,truck
9256,274398,3,old,car
9257,155936,0,used,electric
9258,292696,0,old,electric
9259,36515,3,young,car
9260,100095,15,used,truck
9261,109410,19,used,truck
9262,76483,18,young,truck
9263,190154,13,used,truck
9264,108880,1,used,electric
9265,270979,1,old,electric
9266,92956,10,young,car
9267,278513,8,old,car
9268,282590,10,old,car
9269,126919,1,used,electric
9270,19335,13,young,truck
9271,238004,11,used,truck
9272,139356,14,used,truck
9273,268202,14,old,truck
9274,71730,17,young,truck
9275,111642,11,used,truck
9276,251953,13,old,truck
9277,2681,11,young,truck
9278,114852,8,used,car
9279,16302,13,young,truck
9280,128499,11,used,truck
9281,201301,2,used,car
9282,153260,19,used,truck
9283,140368,5,used,car
9284,67099,13,young,truck
9285,23774,4,young,car
9286,252753,18,old,truck
9287,44357,11,young,truck
9288,115360,7,used,car
9289,102722,7,used,car
9290,128116,9,used,car
9291,101219,14,used,truck
9292,95013,13,young,truck
9293,37264,1,young,electric
9294,58964,14,young,truck
9295,240701,17,used,truck
9296,180457,2,used,car
9297,39401,17,young,truck
9298,14893,16,young,truck
9299,265112,14,old,truck
9300,241493,6,used,car
9301,117763,1,used,electric
9302,82070,6,young,car
9303,212570,14,used,truck
9304,161071,6,used,car
9305,275660,14,old,truck
9306,156316,16,used,truck
9307,202632,5,used,car
9308,291373,12,old,truck
9309,19000,17,young,truck
9310,173045,19,used,truck
9311,15717,5,young,car
9312,214766,11,used,truck
9313,14819,18,young,truck
9314,267019,5,old,car
9315,26706,11,young,truck
9316,123543,9,used,car
9317,40600,5,young,car
9318,65597,11,young,truck
9319,166337,17,used,truck
9320,28926,4,young,car
9321,41773,6,young,car
9322,11834,18,young,truck
9323,33602,5,young,car
9324,263835,14,old,truck
9325,233960,19,used,truck
9326,24142,0,young,electric
9327,175965,9,used,car
9328,203420,11,used,truck
9329,36291,0,young,electric
9330,63902,13,young,truck
9331,273793,14,old,truck
9332,64021,16,young,truck
9333,282513,1,old,electric
9334,224423,13,used,truck
9335,230714,2,used,car
9336,230573,15,used,truck
9337,85374,18,young,truck
9338,77998,1,young,electric
9339,42389,2,young,car
9340,144633,12,used,truck
9341,160979,10,used,car
9342,125937,17,used,truck
9343,65062,18,young,truck
9344,73989,3,young,car
9345,226778,11,used,truck
9346,245590,6,used,car
9347,277298,9,old,car
9348,202584,12,used,truck
9349,222456,9,used,car
9350,121657,15,used,truck
9351,12620,16,young,truck
9352,119670,11,used,truck
9353,230643,9,used,car
9354,23839,1,young,electric
9355,261066,16,old,truck
9356,82408,11,young,truck
9357,243832,1,used,electric
9358,147302,11,used,truck
9359,19170,0,young,electric
9360,274231,8,old,car
9361,93295,16,young,truck
9362,142909,0,used,electric
9363,83956,7,young,car
9364,76746,5,young,car
9365,174892,6,used,car
9366,216347,18,used,truck
9367,39994,0,young,electric
9368,192174,7,used,car
9369,8904,10,young,car
9370,271347,5,old,car
9371,97062,1,young,electric
9372,30714,9,young,car
9373,204058,11,used,truck
9374,20460,3,young,car
9375,186505,3,used,car
9376,114888,13,used,truck
9377,59215,18,young,truck
9378,25719,13,young,truck
9379,143374,16,used,truck
9380,30329,0,young,electric
9381,146203,2,used,car
9382,95523,6,young,car
9383,221485,16,used,truck
9384,218139,11,used,truck
9385,211739,1,used,electric
9386,165256,2,used,car
9387,207650,18,used,truck
9388,17534,19,young,truck
9389,1086,15,young,truck
9390,57361,15,young,truck
9391,30351,9,young,car
9392,110587,4,used,car
9393,50821,6,young,car
9394,84004,0,young,electric
9395,128463,10,used,car
9396,208376,19,used,truck
9397,38648,18,young,truck
9398,178566,16,used,truck
9399,275046,0,old,electric
9400,66017,13,young,truck
9401,85810,16,young,truck
9402,181393,19,used,truck
9403,135094,9,used,car
9404,254738,3,old,car
9405,289666,5,old,car
9406,283833,1,old,electric
9407,253161,1,old,electric
9408,215474,2,used,car
9409,117146,18,used,truck
9410,293398,6,old,car
9411,74201,19,young,truck
9412,166917,2,used,car
9413,41463,9,young,car
9414,251685,6,old,car
9415,80772,10,young,car
9416,140204,18,used,truck
9417,288064,16,old,truck
9418,136947,4,used,car
9419,253019,16,old,truck
9420,114567,8,used,car
9421,85331,5,young,car
9422,19119,7,young,car
9423,214869,0,used,electric
9424,219594,8,used,car
9425,131399,3,used,car
9426,219922,6,used,car
9427,275208,16,old,truck
9428,222302,14,used,truck
9429,142736,5,used,car
9430,243265,1,used,electric
9431,163268,1,used,electric
9432,84213,4,young,car
9433,263205,0,old,electric
9434,295360,2,old,car
9435,160632,4,used,car
9436,88674,9,young,car
9437,157002,4,used,car
9438,159311,19,used,truck
9439,24894,10,young,car
9440,235315,13,used,truck
9441,265553,14,old,truck
9442,130761,9,used,car
9443,225070,10,used,car
9444,233946,6,used,car
9445,8787,19,young,truck
9446,98631,3,young,car
9447,189396,4,used,car
9448,188300,15,used,truck
9449,25036,9,young,car
9450,22330,5,young,car
9451,42325,5,young,car
9452,231573,2,used,car
9453,208572,5,used,car
9454,35713,17,young,truck
9455,128770,4,used,car
9456,52505,13,young,truck
9457,105827,2,used,car
9458,52174,2,young,car
9459,167594,15,used,truck
9460,164008,1,used,electric
9461,120081,17,used,truck
9462,147428,5,used,car
9463,65600,15,young,truck
9464,106218,8,used,car
9465,204276,18,used,truck
9466,129924,7,used,car
9467,145689,0,used,electric
9468,178637,18,used,truck
9469,122011,1,used,electric
9470,212893,18,used,truck
9471,179331,8,used,car
9472,148066,3,used,car
9473,275856,17,old,truck
9474,150193,4,used,car
9475,204266,13,used,truck
9476,19441,4,young,car
9477,98229,15,young,truck
9478,236277,3,used,car
9479,291382,14,old,truck
9480,161358,16,used,truck
9481,278152,13,old,truck
9482,152512,5,used,car
9483,113639,13,used,truck
9484,65381,4,young,car
9485,121493,1,used,electric
9486,16947,15,young,truck
9487,131822,4,used,car
9488,62196,17,young,truck
9489,264390,15,old,truck
9490,138352,10,used,car
9491,175786,17,used,truck
9492,205988,19,used,truck
9493,291405,3,old,car
9494,35301,11,young,truck
9495,265487,8,old,car
9496,225576,19,used,truck
9497,253545,9,old,car
9498,286212,5,old,car
9499,103106,0,used,electric
9500,162343,2,used,car
9501,182909,5,used,car
9502,3615,2,young,car
9503,79927,10,young,car
9504,122168,5,used,car
9505,113762,8,used,car
9506,159811,17,used,truck
9507,225113,3,used,car
9508,89524,5,young,car
9509,132060,5,used,car
9510,71115,11,young,truck
9511,213729,7,used,car
9512,152855,10,used,car
9513,218845,12,used,truck
9514,146903,16,used,truck
9515,85379,17,young,truck
9516,100073,18,used,truck
9517,247713,3,used,car
9518,288867,14,old,truck
9519,129708,0,used,electric
9520,292353,1,old,electric
9521,16439,17,young,truck
9522,193177,7,used,car
9523,286003,9,old,car
9524,134955,5,used,car
9525,108788,17,used,truck
9526,291135,19,old,truck
9527,40648,11,young,truck
9528,71800,12,young,truck
9529,30951,16,young,truck
9530,140930,6,used,car
9531,17666,8,young,car
9532,97898,4,young,car
9533,170381,12,used,truck
9534,74040,10,young,car
9535,208749,16,used,truck
9536,280324,16,old,truck
9537,150003,15,used,truck
9538,154800,5,used,car
9539,290100,8,old,car
9540,112942,9,used,car
9541,207421,8,used,car
9542,46895,18,young,truck
9543,244457,15,used,truck
9544,206510,7,used,car
9545,277134,8,old,car
9546,248363,3,used,car
9547,140299,10,used,car
9548,65465,11,young,truck
9549,271777,8,old,car
9550,218865,6,used,car
9551,94328,11,young,truck
9552,34974,4,young,car
9553,260851,9,old,car
9554,288497,15,old,truck
9555,34419,12,young,truck
9556,237380,17,used,truck
9557,258820,5,old,car
9558,132748,19,used,truck
9559,205785,2,used,car
9560,30455,3,young,car
9561,133313,14,used,truck
9562,179001,9,used,car
9563,117099,17,used,truck
9564,10943,14,young,truck
9565,116348,16,used,truck
9566,33593,10,young,car
9567,285232,12,old,truck
9568,143829,4,used,car
9569,242942,10,used,car
9570,116929,9,used,car
9571,88925,17,young,truck
9572,119684,8,used,car
9573,144920,7,used,car
9574,141479,4,used,car
9575,264343,8,old,car
9576,259803,12,old,truck
9577,79593,15,young,truck
9578,297935,15,old,truck
9579,248762,10,used,car
9580,21692,3,young,car
9581,94170,18,young,truck
9582,253171,10,old,car
9583,117094,13,used,truck
9584,4247,15,young,truck
9585,120652,12,used,truck
9586,277375,9,old,car
9587,114132,12,used,truck
9588,108366,11,used,truck
9589,102248,16,used,truck
9590,127483,4,used,car
9591,63841,0,young,electric
9592,69150,1,young,electric
9593,137554,16,used,truck
9594,103409,0,used,electric
9595,38021,10,young,car
9596,2830,15,young,truck
9597,113145,6,used,car
9598,32248,7,young,car
9599,78992,4,young,car
9600,126520,13,used,truck
9601,89744,19,young,truck
9602,264703,15,old,truck
9603,79003,1,young,electric
9604,247700,19,used,truck
9605,152665,5,used,car
9606,295874,14,old,truck
9607,207104,19,used,truck
9608,52068,6,young,car
9609,186780,0,used,electric
9610,115943,11,used,truck
9611,11297,3,young,car
9612,144448,4,used,car
9613,101920,4,used,car
9614,67318,19,young,truck
9615,199253,13,used,truck
9616,171672,4,used,car
9617,222556,11,used,truck
9618,149360,4,used,car
9619,72264,10,young,car
9620,269076,9,old,car
9621,245420,9,used,car
9622,81863,8,young,car
9623,17682,16,young,truck
9624,849,15,young,truck
9625,295233,2,old,car
9626,56134,13,young,truck
9627,49043,16,young,truck
9628,28445,11,young,truck
9629,117402,12,used,truck
9630,80600,5,young,car
9631,64876,19,young,truck
9632,31351,10,young,car
9633,162928,5,used,car
9634,157170,0,used,electric
9635,267088,6,old,car
9636,33294,3,young,car
9637,35298,7,young,car
9638,294068,13,old,truck
9639,93598,8,young,car
9640,182171,0,used,electric
9641,159936,17,used,truck
9642,176159,12,used,truck
9643,21087,0,young,electric
9644,175596,16,used,truck
9645,199849,3,used,car
9646,284252,1,old,electric
9647,259657,3,old,car
9648,18445,3,young,car
9649,228539,15,used,truck
9650,239102,19,used,truck
9651,102579,4,used,car
9652,111162,7,used,car
9653,158286,16,used,truck
9654,103071,11,used,truck
9655,132195,7,used,car
9656,81157,19,young,truck
9657,102587,8,used,car
9658,70309,0,young,electric
9659,132154,14,used,truck
9660,285160,18,old,truck
9661,291507,19,old,truck
9662,158111,10,used,car
9663,48653,7,young,car
9664,90042,18,young,truck
9665,264463,19,old,truck
9666,134795,9,used,car
9667,298440,16,old,truck
9668,205060,5,used,car
9669,34749,16,young,truck
9670,141431,4,used,car
9671,181120,1,used,electric
9672,172476,17,used,truck
9673,150426,8,used,car
9674,56864,8,young,car
9675,46952,13,young,truck
9676,229253,0,used,electric
9677,268245,9,old,car
9678,113661,2,used,car
9679,197126,1,used,electric
9680,81254,8,young,car
